,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,conf,iou,lrp,pq
37182,DE,day,50.93075103754392,6.948784985088211,city,normal,partly-cloudy-day,18.084235171948507,11,10,7.16949987411499,85.0171127319336,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,71.67587831162918,0.6364412,0.11593154,0.9957048,0.9803059,0.1259636,0.24732465,0.7397367179393768,0.7845609479724546,1.2586917708840497,0.4903505924827841
7330,DE,day,50.94307829512277,6.94792761457129,city,normal,partly-cloudy-night,0.3306717327689767,11,7,5.36299991607666,90.37052917480467,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,66.40216906916916,0.6460263,0.099000424,0.98965794,0.9720408,0.15902007,0.18602285,0.601707616022655,0.7494659266416884,1.2910435810819698,0.5522380512096652
10699,SE,day,55.59452619973688,13.021247182416166,city,normal,cloudy,48.380907769932406,5,13,15.62399959564209,65.69538879394531,0.0,0.0,99.0,35.0,5.0,3600.0,18.94708251953125,3.0,39.68687332614705,0.8161134,0.17124166,0.99623173,0.9590615,0.2590308,0.3831897,0.5778649923476306,0.7429111835743467,1.2820904067314993,0.5458122981362548
83036,SE,night,65.59052789311228,22.231899017512852,smaller-rural,snow,cloudy,-10.181968574701957,3,18,-5.010499954223633,74.9721450805664,0.0,0.0,100.0,3.0,100.0,0.0,21.37078285217285,3.0,132.9062241846124,0.6176387,0.07657776,0.9854091,0.96113837,0.10941396,0.2936125,0.806860625743866,0.890109516066936,1.1300365053556454,0.2543170045905531
60211,FR,day,45.60003854063977,4.796060988091997,highway,normal,rain,39.24329565918294,3,10,6.77400016784668,88.91525268554688,0.4000000059604645,0.0,100.0,74.0,100.0,0.0,7.289444923400879,51.0,12.5937903440408,0.6811875,0.23919034,0.9936474,0.9582362,0.1727965,0.18866052,0.6216521286047422,0.7932923348891403,1.403276960472568,0.6463863469467069
48029,PL,day,52.22714338876789,20.954196994104034,city,normal,partly-cloudy-day,40.267483524398514,4,13,15.259000778198242,43.17891311645508,0.1000000014901161,0.0,86.0,3.0,46.0,3600.0,6.877789974212647,51.0,92.89522344072402,0.78190315,0.14291309,0.99769586,0.99418455,0.14545488,0.07381673,0.5874314527762564,0.7507745670522031,1.4331560703628963,0.6958398426337492
7548,FR,day,43.29682759759622,5.367038600070709,city,normal,clear-day,22.592682839759973,2,8,13.405500411987305,83.99516296386719,0.0,0.0,3.0,3.0,0.0,3600.0,5.351784706115723,0.0,106.56000395108988,0.8048467,0.49158868,0.99773633,0.99400276,0.11973142,0.07936237,0.6131981322541833,0.8170298358259801,1.4347837748470584,0.6647022393160515
73215,IT,day,41.866417359595374,12.496566416771236,arterial-urban,normal,clear-day,56.66143001465587,8,12,33.98199844360352,35.92866134643555,0.0,0.0,42.0,0.0,42.0,3600.0,18.47259521484375,1.0,215.02552565085185,0.817457,0.19561209,0.99510753,0.99275005,0.20313606,0.32398972,0.6721554869099667,0.702638748781572,1.1790761035744126,0.43064955570483443
68704,DE,night,52.16908803466233,7.760688513569468,highway,normal,rain,-7.779000856698005,12,6,2.86899995803833,98.24290466308594,0.1000000014901161,0.0,100.0,100.0,100.0,0.0,11.18320083618164,51.0,70.48506153056321,0.8248403,0.1848323,0.9338535,0.66099834,0.39678124,0.42270312,0.5838885058959326,0.6840631105494853,1.2629473007849792,0.570052592124571
21705,PL,day,54.40423511385511,18.62766224114065,city,normal,clear-day,48.51214376510666,6,8,17.00200080871582,69.36036682128906,0.0,0.0,6.0,0.0,6.0,3600.0,10.10568141937256,0.0,103.32423370658825,0.5683468,0.14927578,0.9927858,0.9750084,0.101667896,0.077093996,0.568810353676478,0.8343300111249744,1.2314592384711363,0.4290840057214154
55379,PL,day,54.35185074195586,18.646056252276047,arterial-urban,normal,partly-cloudy-day,57.19307965693417,5,10,10.956500053405762,78.73738861083984,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,70.0909620945602,0.6974401,0.24613376,0.99641377,0.9846676,0.12052865,0.111453526,0.5338319394646621,0.713315578228424,1.213315578228424,0.47554371881894936
73205,SE,day,64.75148716786028,20.961325396844483,arterial-urban,snow,partly-cloudy-day,23.139125302689138,3,11,0.984499990940094,82.1685562133789,0.0,0.0,10.0,10.0,0.0,3600.0,4.829906940460205,0.0,73.67093219971571,0.50129056,0.101457916,0.9936605,0.9610529,0.1357132,0.12521489,0.5671375244855881,0.685888135392563,1.2788322030888446,0.5879041160507683
95409,SE,day,63.99262441732138,20.763115435238767,arterial-rural,wet,partly-cloudy-day,23.51546945905672,3,9,1.4559999704360962,73.34960174560547,0.0,0.0,61.0,61.0,11.0,3600.0,2.3051247596740723,2.0,12.90434704423844,0.5873793,0.09749256,0.99553925,0.94914466,0.14311722,0.14392792,0.5322591289877892,0.9307185435753831,1.3445748348603064,0.5318391677573617
95086,DE,night,51.47321016607705,7.709775752388062,arterial-urban,normal,cloudy,-22.970938945397226,12,17,5.184499740600586,97.25309753417967,0.0,0.0,100.0,100.0,22.0,0.0,2.27683973312378,3.0,102.57780998184028,0.7940553,0.28637618,0.97424984,0.9312012,0.29474914,0.5375674,0.5993384346365929,0.5906363028694119,1.090636302869412,0.3937575352462746
48044,PL,day,52.24832545677085,21.04529073255783,city,wet,rain,16.68521774036877,4,15,3.276000022888184,89.25228881835938,0.6000000238418579,0.0,100.0,80.0,100.0,0.0,17.193532943725586,53.0,222.6315376497028,0.60131925,0.12996729,0.9950046,0.95838195,0.14720707,0.17987905,0.5005826683981078,0.6328108356704516,1.1420767079265297,0.4410499763763754
51839,PL,twilight,52.21729349260909,21.010746296106696,arterial-urban,normal,partly-cloudy-night,-3.243436094667004,4,18,11.226500511169434,67.95513153076172,0.0,0.0,17.0,0.0,17.0,0.0,0.7199999690055847,0.0,26.05872140339633,0.5929322,0.14226866,0.99858403,0.98378736,0.109574795,0.09091914,0.7862527469793955,0.854086861188725,1.37769265193464,0.5941473816965044
36447,PL,day,52.17477471252885,21.05933549817709,city,wet,rain,10.005463875463365,4,16,3.1695001125335693,90.52943420410156,0.6000000238418579,0.0,100.0,73.0,100.0,0.0,15.79083251953125,53.0,280.07995594998386,0.6557387,0.17281544,0.9938558,0.9641951,0.1591176,0.13785723,0.42139733731746676,0.602009960125988,1.0544053120671935,0.2534778779477844
58151,PL,day,54.46396861372119,18.554047039014737,arterial-rural,wet,partly-cloudy-day,51.5198180434404,5,8,10.442499160766602,84.5076904296875,0.5,0.0,74.0,65.0,53.0,2316.30615234375,13.089353561401367,53.0,286.8929969232027,0.6595645,0.19874229,0.99228704,0.97522074,0.12216921,0.086762935,0.7443355657160282,0.8782312701371948,1.3362055734552842,0.5404500123921199
41087,PL,day,52.21983144940073,21.018563177767017,city,wet,rain,13.210083694008476,4,16,3.02649998664856,90.5189437866211,0.6000000238418579,0.0,100.0,73.0,100.0,0.0,15.79083251953125,53.0,63.84239172763334,0.6211954,0.080969706,0.99543035,0.97447246,0.113426246,0.12841462,0.5851462733361029,0.715893931695446,1.3577670868095961,0.6487788755989979
38236,IT,day,41.948277428508206,12.382454671670413,city,normal,clear-day,60.07633399060332,8,10,34.29449844360352,24.332836151123047,0.0,0.0,0.0,0.0,0.0,3600.0,10.163227081298828,0.0,70.40662133186969,0.5009358,0.13101652,0.9873487,0.63364595,0.13323146,0.31377983,0.7860435048739115,0.7768849106785601,1.3322618928142722,0.5826636830089201
8049,SE,day,55.58944342515928,12.998355381228771,city,normal,cloudy,47.64792670288461,5,13,15.597999572753906,65.68976593017578,0.0,0.0,99.0,35.0,5.0,3600.0,18.94708251953125,3.0,111.16018073725348,0.7031386,0.26883814,0.99616796,0.9476498,0.13754478,0.092002586,0.6736784168652126,0.7739536959343497,1.365271594579133,0.6191629567474798
73445,PL,day,54.36535354390978,18.635781651725388,arterial-urban,wet,partly-cloudy-day,57.10488488934229,5,10,10.949999809265137,78.7364273071289,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,103.57560722977018,0.58226025,0.1721073,0.9905219,0.95383304,0.13641448,0.1307069,0.5456548813316557,0.754292273326204,1.3236447115060779,0.5866717681426031
88315,IT,day,41.79924547941752,12.46696998146875,highway,normal,clear-day,11.912640084068414,8,16,28.148500442504883,61.67926406860352,0.0,0.0,97.0,0.0,2.0,3600.0,11.18320083618164,3.0,104.58438258009836,0.77655655,0.18661056,0.9961372,0.9933676,0.17228469,0.14290865,0.5545194915362767,0.7038479178420446,1.1528859383815333,0.3839170460956607
2398,DE,day,50.935471288136114,6.949669696104116,city,normal,partly-cloudy-day,15.931799428279504,11,9,7.176000118255615,85.0178451538086,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,97.06799349996842,0.565137,0.07529478,0.9948954,0.95921624,0.1521305,0.31696215,0.6486468059676034,0.8096840268421407,1.2890384250526645,0.5152534716268168
19146,IT,day,45.47446778309407,9.223509175939473,city,normal,partly-cloudy-day,33.62860744619449,7,15,28.8700008392334,50.506103515625,0.0,0.0,70.0,11.0,31.0,3600.0,1.1384198665618896,2.0,250.3362421208651,0.6506566,0.28323975,0.99503374,0.9395671,0.17616378,0.21701291,0.5883974111997164,0.7923619659093408,1.1495805406978021,0.32281413425936106
92983,IT,day,44.52012685872528,8.936321214553033,highway,normal,partly-cloudy-day,50.80974550021269,7,9,24.318500518798828,78.64237213134766,0.0,0.0,100.0,100.0,0.0,3600.0,10.239453315734863,3.0,159.10883371080865,0.66253275,0.28974858,0.99740916,0.97927356,0.09181951,0.07091347,0.8942066133022308,0.971500109263343,1.943000218526686,0.971500109263343
58390,PL,day,52.21109925018667,21.047576969291125,arterial-urban,normal,partly-cloudy-day,49.67087196356932,4,10,13.208499908447266,70.9742202758789,0.8999999761581421,0.0,61.0,22.0,39.0,3600.0,21.933425903320312,53.0,126.73414395527423,0.72891587,0.28536087,0.9969663,0.98693764,0.16146119,0.092768006,0.6655288242868015,0.785440429339353,1.259491299399412,0.49090026833709566
49447,PL,day,52.23887610690928,21.05144168406004,city,wet,rain,26.6332576638106,4,14,3.33899998664856,90.86549377441406,0.6000000238418579,0.0,100.0,93.0,100.0,0.0,14.51206398010254,53.0,111.10127093228284,0.6326998,0.12825716,0.9953849,0.9844951,0.13178542,0.20580405,0.5631561304132143,0.718308905495684,1.3430568514932177,0.632111836836202
26115,SE,day,55.604103117562445,13.022242199995231,city,normal,partly-cloudy-day,46.54600755452662,5,13,14.967499732971191,65.33164978027344,0.0,0.0,77.0,23.0,35.0,3600.0,2.099142551422119,2.0,242.90794089333752,0.60748696,0.102950774,0.9945655,0.9678804,0.0907478,0.15783395,0.6310736922656789,0.7768532372065206,1.4278640938646225,0.6772566683338896
92121,FR,day,45.03871616202867,4.877621896022522,highway,normal,rain,36.22443209108688,3,9,6.759500026702881,85.56786346435547,0.4000000059604645,0.0,99.0,31.0,99.0,0.0,8.427383422851562,51.0,25.996855604208147,0.67635274,0.21541037,0.9946932,0.98557055,0.16993943,0.08751257,0.6462518654086373,0.659400089052841,1.1992501113160512,0.5072308377329546
45298,DE,twilight,50.94401061680333,6.944102574997327,city,normal,partly-cloudy-night,-0.7177678092787119,11,6,5.382499694824219,90.37196350097656,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,51.77797175083731,0.5743756,0.19187762,0.9956092,0.896437,0.13400277,0.1482436,0.7025860951227301,0.7944881931708356,1.4649813576381616,0.7010189939742668
581,PL,day,52.232567047020765,21.055225713148573,city,normal,partly-cloudy-day,51.84044522768616,4,10,7.839000225067139,45.19699096679688,0.0,0.0,100.0,100.0,96.0,2528.6572265625,8.89134407043457,3.0,255.6572081742861,0.75747865,0.44356653,0.9937708,0.9663443,0.25470445,0.17293942,0.6562406508361592,0.7968733086302842,1.321612751016141,0.5599650276861456
67865,DE,day,52.51782878161176,13.377009455552974,arterial-urban,normal,clear-day,31.98185539215411,9,12,25.77150154113769,37.71658706665039,0.0,0.0,45.0,0.0,0.0,3600.0,10.58791732788086,1.0,85.96721643932035,0.67380464,0.21228616,0.9958087,0.9323481,0.18500349,0.19877046,0.5685628528396288,0.7595082542256062,1.192228336463412,0.41054500228411145
6264,PL,day,54.343963662823256,18.64709701936104,city,normal,clear-day,52.803517018439024,6,9,17.913000106811523,67.73241424560547,0.0,0.0,19.0,0.0,19.0,3600.0,12.783802032470703,0.0,87.1324431897587,0.53801936,0.17214793,0.9950995,0.9538755,0.12161493,0.11172827,0.5615059343668131,0.7316738266055169,1.3021832520941525,0.5776372315306713
48023,PL,day,52.25023970272986,21.04136302512955,city,wet,rain,25.76942238493129,4,14,3.239000082015991,95.16312408447266,0.6000000238418579,0.0,100.0,75.0,100.0,0.0,12.64107608795166,53.0,93.21766246787536,0.6113297,0.06615307,0.9916225,0.82902926,0.2618939,0.46330363,0.557926459190173,0.726567074507103,1.3222287281878797,0.6038999060838258
41397,DE,night,52.53791110331461,13.3963769894454,city,normal,partly-cloudy-night,-26.13905033255133,9,20,21.230499267578125,66.66374206542969,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,137.91687957949574,0.5398234,0.16810088,0.97821575,0.93374974,0.10907185,0.108696915,0.5984864211999453,0.7304305714035945,1.266814345835741,0.5356490856959693
8779,DE,day,50.94885518001861,6.919046853682331,city,normal,partly-cloudy-day,7.157718191068994,11,8,5.745499610900879,90.71570587158205,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,124.05528352189476,0.82024515,0.16937368,0.99459875,0.9957885,0.2131146,0.2804951,0.6819490529596806,0.8264108973623717,1.3808127135894335,0.6089343454249054
23395,DE,day,50.93649075285912,6.9842142903739965,city,normal,partly-cloudy-day,13.227044662531952,11,9,6.521499633789063,87.66202545166016,0.0,0.0,57.0,21.0,50.0,3600.0,9.746630668640137,2.0,41.629960804456736,0.71095115,0.26859638,0.9930166,0.9716168,0.30245486,0.38892058,0.7923731580376625,0.8323205049399532,1.4652487069159346,0.6854404158329027
14605,SE,day,55.6006792675266,12.998770186208768,city,normal,partly-cloudy-day,48.59831747119892,5,13,15.48050022125244,60.74614715576172,0.0,0.0,96.0,5.0,37.0,3600.0,11.50311279296875,3.0,64.32461027242717,0.5936594,0.07047077,0.9975803,0.93144524,0.12778741,0.13442875,0.6238141040007273,0.7405705552314205,1.2694390218591909,0.5316916806789685
83513,DE,day,54.207976704006114,9.985176952832504,highway,normal,partly-cloudy-day,18.0745933754278,10,9,9.565499305725098,81.0024642944336,0.0,0.0,22.0,22.0,0.0,3600.0,23.06810760498047,1.0,56.641116785903854,0.7122867,0.17509037,0.9966486,0.9856793,0.13868359,0.07870231,0.937524139881134,0.9733032773020782,1.236651638651039,0.3893213109208313
69053,FR,day,44.97225938953797,4.886116312670526,highway,normal,rain,35.94561541318392,3,9,7.1419997215271,84.12882232666016,0.3000000119209289,0.0,99.0,26.0,99.0,0.0,6.924737930297852,51.0,31.842450656366868,0.6383116,0.18315291,0.99579984,0.97919047,0.16304669,0.098606154,0.6268269340197246,0.6992003366640389,1.3046593384273537,0.6059736251088338
81743,DE,day,50.95092604661218,6.935356941986267,arterial-urban,normal,partly-cloudy-day,6.596402437736188,11,7,5.764999866485596,90.71710205078124,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,195.76683793486788,0.8739336,0.4460495,0.99735403,0.9847875,0.3200407,0.23954353,0.6073042005300522,0.522228307389486,1.0311196303452803,0.4300703707913414
43672,PL,night,54.42394559016361,18.56728389720945,city,normal,clear-night,-8.607765498085996,6,20,12.746500015258787,75.35537719726562,0.0,0.0,46.0,0.0,46.0,0.0,7.594208240509033,1.0,82.78346492475524,0.6404508,0.20578535,0.9930363,0.9757631,0.08077094,0.21782215,0.7647978067398071,0.8046726960838305,1.609345392167661,0.8046726960838305
34566,DE,day,51.50575157950826,7.451110842949607,city,wet,cloudy,12.073485392278611,12,13,3.5434999465942383,90.55681610107422,0.0,0.0,100.0,100.0,93.0,0.0,4.33497428894043,3.0,142.88442518677093,0.54865175,0.11132519,0.9959416,0.9565075,0.09999948,0.17738605,0.6535396198431651,0.6947482580545462,1.1759016524363644,0.43228780501171765
19002,SE,day,55.58253967478681,13.019201357252037,city,normal,partly-cloudy-day,18.843901653670528,5,16,13.454500198364258,76.75376892089844,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,63.13223573325807,0.59402746,0.12412071,0.9913851,0.96523887,0.17512508,0.19071327,0.6470158133241866,0.8328221652636288,1.3584238702839078,0.5829755156845402
63016,DE,day,50.93732471063887,6.890250707973023,arterial-urban,normal,rain,2.888919363189629,11,15,11.802000045776367,78.06420135498047,0.0,0.0,88.0,61.0,85.0,3600.0,18.10409927368164,3.0,202.9446957955037,0.7908919,0.38599402,0.9968785,0.9878814,0.2357413,0.11529475,0.5604883925272868,0.6913830938212315,1.1913830938212318,0.46092206254748774
77423,IT,day,45.49283797363344,9.202881385872342,arterial-urban,normal,clear-day,63.67624175116438,7,12,31.77150154113769,41.048789978027344,0.0,0.0,92.0,0.0,5.0,3600.0,2.968636035919189,3.0,251.4777869810277,0.90125763,0.2988126,0.9965737,0.995423,0.2953609,0.23232852,0.5758326309067863,0.702164646642947,1.367572084805358,0.6687282348980448
58914,DE,day,51.46408631239714,6.998626585193736,arterial-urban,normal,rain,6.996629539377466,11,7,12.026000022888184,84.684814453125,0.0,0.0,100.0,0.0,88.0,0.0,15.459053993225098,3.0,268.5378011860292,0.72160333,0.15103452,0.99653625,0.99261767,0.1085571,0.10609571,0.5119825750589371,0.6431089354361255,1.204441336337322,0.5359241128634379
53464,FR,day,45.74577982412346,4.8492673811617495,arterial-urban,normal,partly-cloudy-day,17.44883505519114,2,15,6.113999843597412,55.91170501708984,0.0,0.0,96.0,0.0,92.0,3600.0,28.116899490356445,3.0,68.96088279200019,0.6023106,0.13480772,0.9930593,0.8603178,0.15690672,0.22427489,0.5544804597602171,0.7691205051154554,1.2691205051154555,0.5127470034103037
86181,DE,day,50.927899233441245,6.941884091276098,arterial-urban,normal,partly-cloudy-day,17.398369739711725,11,10,7.16949987411499,85.0171127319336,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,96.192335022282,0.7119332,0.13513397,0.99611795,0.98564297,0.15468962,0.18988097,0.5818213109786694,0.7197242254127674,1.1859204984261877,0.427944134029213
70619,SE,day,64.7577226542634,20.964928990804964,arterial-urban,snow,snow,0.19331102830958,1,13,-4.906499862670898,81.04573822021484,0.0,0.5600000023841858,100.0,98.0,100.0,0.0,30.12406539916992,73.0,4.556327983783769,0.6748692,0.14413649,0.9948736,0.981642,0.17791769,0.12171348,0.7860069572925568,0.7995233949946177,1.2995233949946177,0.5330155966630784
92830,IT,night,41.85691822011422,12.376520183408209,highway,normal,clear-night,-33.16455566726998,8,22,23.174999237060547,70.32381439208984,0.0,0.0,0.0,0.0,0.0,0.0,5.623379707336426,0.0,97.77018642450174,0.5119077,0.17227857,0.99452186,0.9596328,0.123116516,0.21834856,0.0,0.0,1.0,0.0
93590,IT,day,44.678332956061375,8.90456533594449,highway,normal,partly-cloudy-day,55.38300678496637,7,9,29.72949981689453,52.99658203125,0.0,0.0,96.0,7.0,1.0,3600.0,9.114471435546877,3.0,89.62127990436238,0.4996283,0.14148332,0.99128824,0.86730474,0.15016629,0.17127097,0.6540369646889823,0.8357792751521245,1.5223233169033046,0.7313068657581089
20662,PL,day,54.3974258648883,18.59652410425287,city,normal,partly-cloudy-day,9.139042940431878,6,17,17.413000106811523,59.58185577392578,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,102.79350512367384,0.4877732,0.13309018,0.97976524,0.7724163,0.16600768,0.23674536,0.6880271115473339,0.8255859576215427,1.3135272184503746,0.5366308724540028
58293,DE,day,51.327728361271866,12.3995767264491,arterial-urban,normal,partly-cloudy-day,35.44237159864971,9,10,17.327999114990234,65.40580749511719,0.0,0.0,88.0,86.0,0.0,3600.0,5.014219284057617,3.0,261.06477060944763,0.76132697,0.24890412,0.9970673,0.98042023,0.18095572,0.14382385,0.5556125833707697,0.763402093737225,1.2209178850699305,0.4511012372083602
17998,SE,day,55.607094233235046,13.027454467856217,city,normal,partly-cloudy-day,42.70593533691419,5,14,15.897500038146973,61.2587890625,0.0,0.0,77.0,36.0,49.0,3600.0,6.489992141723633,2.0,63.60044101828922,0.74840957,0.17275548,0.9975662,0.990103,0.1526406,0.096569,0.6073880665004253,0.7303097684135068,1.2966702101597716,0.5722014680353249
7000,SE,day,55.60628906483609,13.019527760637091,city,normal,cloudy,44.0555582041622,5,13,15.317500114440918,61.53911972045898,0.0,0.0,99.0,26.0,0.0,3600.0,20.80849838256836,3.0,74.50845072193172,0.49014768,0.098129116,0.9935069,0.90348685,0.11503609,0.16428222,0.6308371195426354,0.8327387952873359,1.420301636152424,0.6447010028030987
91239,FR,day,43.74784109939594,7.388531048916138,highway,normal,clear-day,18.4085280104144,2,8,8.905999183654785,69.64054107666016,0.0,0.0,0.0,0.0,0.0,3600.0,6.952754497528076,0.0,46.33161521111721,0.7714851,0.38252926,0.9962741,0.9721675,0.24612011,0.22329815,0.0,0.0,1.0,0.0
74734,DE,day,51.34306418981607,12.38287003693918,arterial-urban,normal,partly-cloudy-day,35.34253650410666,9,10,17.399499893188477,65.4212417602539,0.0,0.0,88.0,86.0,0.0,3600.0,5.014219284057617,3.0,86.11696464444422,0.7859516,0.23173557,0.99753606,0.99712116,0.15099125,0.08607581,0.7096804244951769,0.7704733068614977,1.1983470916984316,0.4134247012427549
8894,SE,day,55.59960802606701,13.010360761648638,city,normal,partly-cloudy-day,46.90435788499461,5,13,15.487000465393066,60.747684478759766,0.0,0.0,96.0,5.0,37.0,3600.0,11.50311279296875,3.0,268.358499563616,0.6715537,0.12734318,0.9959752,0.9863106,0.1395548,0.10455452,0.5777534598653967,0.7410210790633608,1.2499477856953372,0.5060631759457098
27892,IT,day,45.49862938609211,9.208481867601243,city,normal,clear-day,3.81189871253234,7,4,23.44750022888184,90.47051239013672,0.1000000014901161,0.0,55.0,2.0,31.0,182.0145721435547,5.692099571228027,51.0,48.77936614234067,0.7257295,0.30121568,0.9910306,0.9628268,0.1920291,0.31223685,0.6523714184761047,0.7868671167014601,1.3278481333730972,0.5722669939646983
22375,PL,day,54.39260032962456,18.604687060106613,city,normal,partly-cloudy-day,8.958969796160602,6,17,17.399999618530273,59.578731536865234,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,91.6137383764974,0.4534051,0.11623641,0.98824584,0.7562404,0.12288289,0.21937686,0.6332024745643139,0.780073349359392,1.320083827839305,0.567326072261376
26591,SE,day,59.26872710485995,15.213577835756226,city,normal,cloudy,8.429524436534962,5,18,11.380499839782717,34.56559371948242,0.0,0.0,52.0,0.0,52.0,2534.5439453125,11.96695327758789,2.0,90.91223918812584,0.6406956,0.10200041,0.99336606,0.97131145,0.26106647,0.39545107,0.737240020185709,0.8169117730964599,1.42254903079528,0.653529418477168
32699,IT,day,45.4790215460037,9.199210035692142,city,normal,clear-day,54.49335896262589,7,9,29.72649955749512,50.25275039672852,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,50.273729678951966,0.6815618,0.20315798,0.99516594,0.930169,0.16916248,0.19449328,0.56353556052331,0.6902507702375619,1.2663510783325866,0.5684418107838746
31769,SE,day,59.27817043387776,15.2182459190483,city,normal,cloudy,2.0283408735891584,5,19,9.356500625610352,42.545448303222656,0.0,0.0,3.0,0.0,3.0,2703.0771484375,8.640000343322754,0.0,82.64724580886357,0.72541505,0.10338986,0.99610716,0.98786443,0.20278554,0.27811587,0.46072062353293103,0.5529991622741258,1.0578172679354099,0.39035234984055944
76688,LU,day,49.6783522045606,6.397151833182398,highway,normal,clear-day,8.290656577945867,3,16,13.388999938964844,61.08307266235352,0.0,0.0,0.0,0.0,0.0,3600.0,5.804825305938721,0.0,62.85738264549352,0.686541,0.35711166,0.9848798,0.6941738,0.23606499,0.28447303,0.5215467512607574,0.8388066034884656,1.1694033017442327,0.33552264139538623
93631,IT,day,43.78537564222595,11.229442566886958,arterial-urban,normal,clear-day,52.91440691944882,8,9,29.64349937438965,47.613162994384766,0.0,0.0,25.0,9.0,22.0,3600.0,15.696165084838867,1.0,59.7848186184856,0.79562336,0.25097927,0.99567586,0.97766477,0.24957563,0.21073617,0.7142332394917806,0.8000885278584942,1.360106233430193,0.6000663958938707
88806,SE,day,67.45844547619592,21.123562883700185,arterial-rural,snow,partly-cloudy-day,1.7228650186461465,1,10,-15.854499816894531,84.58089447021484,0.0,0.0,100.0,78.0,30.0,0.0,12.864648818969728,3.0,31.06205562569299,0.43536696,0.09329459,0.98746336,0.7952748,0.13466081,0.18830262,0.7108649909496307,0.8165290682872216,1.4220387577162956,0.6532232546297773
44495,IT,day,45.45375378061948,9.212840728089986,city,normal,clear-day,59.42808465745578,7,10,31.03949928283692,46.357078552246094,0.0,0.0,79.0,3.0,2.0,3600.0,5.116561412811279,2.0,217.2282078401643,0.711331,0.2050598,0.99460995,0.9866455,0.124159805,0.19143438,0.5388138712871642,0.6658956763173794,1.2073695953967243,0.5122274433210611
74296,SE,night,63.88736591960875,20.00983396393733,arterial-rural,snow,partly-cloudy-night,-16.192677072081466,2,17,-8.545499801635742,92.11212158203124,0.0,0.0,98.0,1.0,4.0,0.0,5.623379707336426,3.0,13.088066866613651,0.75938904,0.16722465,0.9888764,0.9961836,0.14859866,0.32752967,0.7113533616065979,0.9001091208580128,1.4001091208580128,0.6000727472386752
69365,SE,night,67.85183371068561,20.237301512525804,smaller-rural,snow,cloudy,-12.953789863543506,1,15,-15.343500137329102,81.49530029296875,0.0,0.0,100.0,97.0,5.0,0.0,12.015588760375977,3.0,66.59051761631751,0.62795746,0.18174022,0.99015754,0.9803627,0.090325885,0.0918814,0.2624606490135193,0.36295258533292263,0.8629525853329226,0.2419683902219484
38561,DE,day,51.53157400896993,7.445088674574405,city,wet,cloudy,14.372503014164408,12,12,3.7105000019073486,90.56900787353516,0.0,0.0,100.0,100.0,99.0,149.24148559570312,3.7585103511810303,3.0,87.70260294737366,0.7396787,0.16022395,0.9941446,0.9808607,0.16733263,0.19631833,0.46241775155067444,0.8221986714048147,1.429598228539753,0.6577589371238518
42861,PL,day,52.23921853914922,20.943912024459827,city,normal,partly-cloudy-day,26.988265130390225,4,6,11.250499725341797,76.92220306396484,0.0,0.0,33.0,0.0,33.0,3600.0,7.903619289398193,1.0,96.56174079051644,0.6336091,0.14645511,0.9935243,0.9094877,0.20595545,0.1711226,0.68494095467031,0.8052158186086134,1.3715670835235294,0.6093525113794912
45078,PL,day,52.22535355154949,20.93739693627907,city,normal,partly-cloudy-day,47.14728555275102,4,11,15.42650032043457,45.576297760009766,0.1000000014901161,0.0,24.0,6.0,26.0,3600.0,21.31613540649414,51.0,92.0554022930654,0.52589035,0.13641807,0.994426,0.89777774,0.115139686,0.12017669,0.4937700430552165,0.741763382968024,1.1934107063744193,0.4238647902674423
88896,PL,night,54.39414593915262,18.66046275635838,arterial-rural,normal,clear-night,-6.216101262608362,6,20,14.121500015258787,65.14627838134766,0.0,0.0,58.0,0.0,58.0,0.0,14.51206398010254,2.0,111.46434226810084,0.6070029,0.13713442,0.99301845,0.9347215,0.09313459,0.073094524,0.6447515070438385,0.7421628554157862,1.4036047590263105,0.674693504923442
