,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity
096389,DE,day,50.771480869139744,7.615982602236736,smaller-rural,normal,partly-cloudy-day,10.70503895374408,11,13,7.952500343322754,74.26869201660156,0.0,0.0,9.0,8.0,0.0,3600.0,5.091168403625488,0.0,338.21660860352154,0.71416396,0.23467322,0.99409497,0.97237533,0.15715517,0.18725936
089883,IT,night,41.8024929046083,12.438777466192368,highway,normal,clear-night,-33.46982734022271,8,22,23.92249870300293,68.06834411621094,0.0,0.0,0.0,0.0,0.0,0.0,9.164103507995605,0.0,105.91965127459083,0.5331055,0.069666065,0.98039204,0.7821639,0.051699836,0.19205537
044367,SE,day,59.257152268432264,15.223287452083492,city,normal,cloudy,3.554131141683854,5,18,9.430500030517578,44.4986457824707,0.0,0.0,5.0,0.0,5.0,2529.525390625,6.489992141723633,0.0,40.97307997361614,0.6667083,0.09860514,0.98455274,0.91378134,0.21976565,0.35354066
010285,IT,day,45.48147613885203,9.196265724169123,city,normal,clear-day,54.20214271866649,7,9,29.726499557495117,50.252750396728516,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,60.05076005571006,0.69051343,0.11262373,0.99731976,0.9413453,0.21322241,0.33821607
061225,GB,day,51.53420098737588,-0.33484845114252626,arterial-urban,normal,cloudy,11.963730722785343,2,8,6.7754998207092285,77.27647399902344,0.0,0.0,95.0,0.0,4.0,3600.0,19.615869522094727,3.0,104.64540765477003,0.7584945,0.25710312,0.9978131,0.9943727,0.10503639,0.036978673
024428,DE,day,50.95658640098382,6.949747959315925,city,normal,partly-cloudy-day,6.266238812608137,11,7,5.751999855041504,90.71617126464844,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,282.35731714916466,0.7237549,0.15858799,0.99445444,0.99029434,0.17604704,0.1572148
017583,PL,day,50.076374467050904,19.928223590070626,city,normal,cloudy,10.267258733847882,4,16,3.5804998874664307,71.62068939208984,0.0,0.0,100.0,50.0,99.0,0.0,13.450708389282227,3.0,329.8270636440145,0.65472704,0.14749078,0.9955325,0.97852224,0.17743294,0.11326868
080009,FR,day,43.668249957723575,7.197850710218185,highway,normal,clear-day,14.982006705164025,2,7,11.888500213623047,70.71941375732422,0.0,0.0,0.0,0.0,0.0,3600.0,4.452953815460205,0.0,54.940087722033326,0.6988277,0.22952947,0.99478596,0.9253258,0.23760289,0.27291328
021815,DE,twilight,50.94348808376968,6.973248980929225,city,normal,rain,-2.9226050230706164,11,15,11.276000022888184,81.50908660888672,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,82.06962225566552,0.66584635,0.08697717,0.9949537,0.8827781,0.17697804,0.28853622
078476,FR,day,45.72987071717553,4.777061670940313,arterial-urban,normal,partly-cloudy-day,26.62821297595751,2,13,7.225500106811523,50.52244567871094,0.0,0.0,46.0,2.0,24.0,3600.0,27.402597427368164,1.0,216.40616887895763,0.4376402,0.081510864,0.99103314,0.87582886,0.10349382,0.12414321
075090,PL,day,52.26931026211788,20.999239057794934,arterial-urban,normal,clear-day,44.57216207315429,4,8,9.545499801635742,51.16971206665039,0.0,0.0,0.0,0.0,0.0,3600.0,12.738099098205566,0.0,96.48259676118666,0.47475508,0.08768308,0.9892047,0.84865606,0.16137695,0.2371673
026734,PL,day,54.34169708849099,18.601611001122457,city,normal,partly-cloudy-day,54.46445421058511,5,9,10.61199951171875,82.25804138183594,0.10000000149011612,0.0,100.0,100.0,49.0,3600.0,11.770402908325195,51.0,59.78999392767207,0.49305576,0.1182304,0.9936045,0.9788943,0.076804556,0.1154798
076254,FR,day,44.04790316908743,4.888048351010276,highway,normal,cloudy,23.95903073967243,2,14,12.533500671386719,78.97091674804688,0.0,0.0,95.0,95.0,1.0,0.0,16.215991973876953,3.0,14.049624098158311,0.68629056,0.36117113,0.9957088,0.9748932,0.1697763,0.06994852
076072,PL,day,52.2020403503153,21.050064244823652,arterial-urban,wet,rain,7.442539685926434,4,16,3.1019999980926514,89.879150390625,0.699999988079071,0.0,100.0,80.0,100.0,0.0,17.02689552307129,53.0,91.92219602114326,0.64285755,0.15901886,0.99557257,0.97464246,0.15529916,0.16574551
088853,PL,day,54.03528207989783,19.030824608999822,arterial-urban,normal,clear-day,43.728255854989676,6,7,20.113000869750977,64.9347915649414,0.0,0.0,33.0,0.0,0.0,3600.0,9.227523803710938,1.0,52.10582676448973,0.71894854,0.22156033,0.9925426,0.9674883,0.22895586,0.21517722
058373,FR,day,43.7292895141781,7.2351412531667165,highway,normal,clear-day,16.665466818573094,2,7,11.885499954223633,63.980140686035156,0.0,0.0,0.0,0.0,0.0,3600.0,4.320000171661377,0.0,52.865371819191104,0.8349316,0.29514322,0.99537766,0.98944163,0.30947065,0.24792323
046689,DE,day,51.340153185106715,12.36627329893484,city,normal,partly-cloudy-day,35.27346020155846,9,10,17.367000579833984,65.41422271728516,0.0,0.0,88.0,86.0,0.0,3600.0,5.014219284057617,3.0,421.060899812073,0.81704545,0.27562013,0.99541914,0.9829869,0.18981892,0.23602492
047604,IT,day,41.94918221570261,12.588355589594345,city,normal,clear-day,6.573877101162765,8,17,29.607500076293945,49.7508659362793,0.0,0.0,96.0,0.0,3.0,3600.0,12.889809608459473,3.0,45.13722816520744,0.76422006,0.34508651,0.98353094,0.9759117,0.20038787,0.36267817
019677,SE,day,55.59862198367837,12.981597193628385,city,normal,partly-cloudy-day,16.67333664908857,5,17,13.473999977111816,76.75687408447266,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,158.2698465019489,0.58304244,0.21233155,0.99140316,0.9496399,0.1864926,0.33280426
012108,PL,day,50.07688142327094,19.92700436915238,city,normal,cloudy,10.429534573126745,4,16,3.560999870300293,71.61688232421875,0.0,0.0,100.0,50.0,99.0,0.0,13.450708389282227,3.0,125.09586716673734,0.52366775,0.13323295,0.9931375,0.9528569,0.11682392,0.13760239
036148,DE,night,52.53733824904002,13.396781174702182,city,normal,partly-cloudy-night,-26.035482025677595,9,20,21.217500686645508,66.66105651855469,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,119.24557079153335,0.7264512,0.11522823,0.99186265,0.96242654,0.13171488,0.28442815
017143,SE,day,55.581148654931,12.987713791881701,city,normal,cloudy,26.39940603731629,5,16,13.991499900817871,72.57748413085938,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,127.31866764266798,0.5410837,0.1146671,0.99357456,0.92222524,0.14179353,0.34798184
084961,DE,day,50.95096834102097,6.935402961472968,arterial-urban,normal,partly-cloudy-day,6.596402437736188,11,7,5.764999866485596,90.71710205078125,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,247.155258326473,0.72937673,0.45072812,0.9912545,0.9585745,0.15767582,0.255416
053311,DE,day,51.516846694964045,7.4599768772503845,arterial-urban,normal,partly-cloudy-day,10.907325082162444,12,13,6.849499702453613,72.50838470458984,0.0,0.0,39.0,39.0,0.0,3600.0,11.885453224182129,1.0,66.43934651008229,0.53093696,0.19208355,0.9924567,0.92961645,0.1301624,0.14328706
097350,PL,day,52.19176916290884,20.95061583393412,arterial-urban,normal,partly-cloudy-day,48.26654251766943,4,11,15.472000122070312,45.58920669555664,0.10000000149011612,0.0,24.0,6.0,26.0,3600.0,21.31613540649414,51.0,64.52576073336265,0.59549373,0.18018597,0.9921582,0.9672413,0.15301275,0.12246734
034591,PL,day,52.239368320297665,20.942258012574076,city,normal,partly-cloudy-day,26.988265130390225,4,6,11.26349925994873,76.92427825927734,0.0,0.0,33.0,0.0,33.0,3600.0,7.903619289398193,1.0,109.86782350177059,0.42218986,0.07770797,0.99257517,0.7922363,0.11462165,0.15794858
075498,IT,night,41.79942995178266,12.544251388554624,highway,normal,clear-night,-11.678184140737613,8,19,26.245500564575195,70.8935317993164,0.0,0.0,13.0,0.0,12.0,0.0,5.623379707336426,0.0,110.7915562716712,0.55788857,0.14377958,0.99219984,0.9794322,0.099306576,0.108093485
097936,PL,day,54.34711708314138,18.648660532180568,arterial-urban,normal,clear-day,52.610243480109624,6,9,17.92599868774414,67.73507690429688,0.0,0.0,19.0,0.0,19.0,3600.0,12.783802032470703,0.0,70.51594380887806,0.7358508,0.29957125,0.99650073,0.97267616,0.17564218,0.11308815
044677,DE,day,50.92964995681175,6.973313343105255,city,normal,partly-cloudy-day,11.069028006619163,11,8,6.540999889373779,87.66383361816406,0.0,0.0,57.0,21.0,50.0,3600.0,9.746630668640137,2.0,80.96576403587352,0.565288,0.10336272,0.9911101,0.9681542,0.12978472,0.16647416
098276,SE,day,63.145498048251014,16.09498482766409,arterial-rural,snow,clear-day,13.368870295795617,2,11,-3.121500015258789,71.91414642333984,0.0,0.0,98.0,3.0,94.0,0.0,6.792466163635254,3.0,181.02137893827043,0.60457265,0.1744964,0.99275994,0.9609845,0.16929775,0.120133236
087120,PL,day,52.2893832484739,21.00030619189633,arterial-urban,normal,clear-day,44.84960952199596,4,8,10.888999938964844,44.75968933105469,0.0,0.0,3.0,3.0,0.0,3600.0,13.32486343383789,0.0,46.755113718187495,0.8049949,0.18060191,0.9938601,0.9620125,0.32180333,0.32683873
020334,DE,day,50.950682173214666,6.964977491603462,city,normal,partly-cloudy-night,1.2081722882101928,11,7,5.408499717712402,90.37389373779297,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,127.38577697426835,0.631916,0.110509396,0.993421,0.9545718,0.13436131,0.17727515
008003,SE,day,55.59970633445219,12.991123028533654,city,normal,partly-cloudy-day,20.5256044785109,5,16,13.454500198364258,76.75376892089844,0.0,0.0,84.0,1.0,14.0,3600.0,6.830519199371338,3.0,116.60811016253496,0.7469505,0.15701538,0.99670345,0.9871295,0.18835516,0.20798534
015119,DE,day,50.9499616173044,6.965132378193464,city,normal,partly-cloudy-night,1.0978973580531886,11,7,5.408499717712402,90.37389373779297,0.0,0.0,87.0,85.0,85.0,0.0,7.928177833557129,3.0,70.41859785140126,0.81801826,0.240681,0.996454,0.99682474,0.12377638,0.11909253
004429,FR,day,43.2437104164069,5.370689628878839,city,normal,clear-day,34.704721064800346,2,12,14.844000816345215,64.86351013183594,0.0,0.0,5.0,5.0,0.0,3600.0,28.16525650024414,0.0,75.61933051034929,0.5443771,0.11983338,0.99467367,0.75213385,0.16095226,0.21868217
008490,DE,twilight,50.917934568452075,6.941325345419724,city,normal,rain,-0.3639057838431512,11,15,11.262999534606934,81.50737762451172,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,66.62882428554997,0.55462784,0.2567876,0.99499595,0.9270405,0.16028361,0.13876
061650,LU,day,49.66560181657504,6.368886445649468,highway,normal,clear-day,8.14534127475963,3,16,13.064000129699707,61.005523681640625,0.0,0.0,0.0,0.0,0.0,3600.0,5.804825305938721,0.0,31.013269939876626,0.4851097,0.1525107,0.98129225,0.52376395,0.16435562,0.3539985
049769,DE,day,50.98965727779443,7.029956679181198,city,normal,clear-day,17.90089344586272,11,11,8.02299976348877,81.07291412353516,0.0,0.0,62.0,62.0,0.0,3427.283203125,10.4399995803833,2.0,225.0512293966739,0.58105075,0.20857269,0.9952242,0.9415101,0.109552085,0.15180272
085811,DE,day,52.389077022891755,9.786301489027917,arterial-rural,normal,partly-cloudy-day,17.86426551688038,10,13,11.228500366210938,74.58522033691406,0.0,0.0,81.0,25.0,56.0,3600.0,6.369049549102783,3.0,86.67409893877657,0.7849124,0.119459204,0.9974853,0.9919517,0.2814106,0.25069687
070401,SE,twilight,64.0644279770947,17.282181364105753,arterial-rural,snow,snow,-1.9791268545786664,1,14,-5.3480000495910645,83.20841979980469,0.0,0.6299999952316284,100.0,99.0,100.0,0.0,23.0849552154541,73.0,26.18192556387949,0.62393224,0.1748057,0.99552286,0.97170144,0.14466797,0.1049004
088844,IT,day,45.4974546175193,9.220063527576569,arterial-urban,normal,clear-day,60.31524749453004,7,10,28.854000091552734,52.44535446166992,0.0,0.0,2.0,0.0,2.0,3600.0,2.1600000858306885,0.0,75.56302385024175,0.7326199,0.12440371,0.9959376,0.95973974,0.15644741,0.23568685
080177,FR,day,43.578978167225664,7.090746781714873,arterial-urban,normal,clear-day,11.938557518730832,2,7,8.809499740600586,65.56127166748047,0.0,0.0,0.0,0.0,0.0,722.1808471679688,2.3051247596740723,0.0,54.06904994305452,0.53047526,0.08505999,0.9913043,0.85509294,0.17793548,0.27320933
006339,DE,day,50.90924260799023,6.941312384861764,city,normal,rain,0.1668743310506926,11,15,11.276000022888184,81.50908660888672,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,219.56006777794255,0.7419761,0.11900701,0.99485934,0.9741511,0.16644175,0.2743599
064707,NO,night,61.61044723600584,13.127661632331664,smaller-rural,snow,fog,-15.861785906269702,3,19,-7.125999927520752,76.37812042236328,0.0,0.07000000029802322,100.0,87.0,100.0,0.0,20.608230590820312,71.0,80.4288025797163,0.81701607,0.2710947,0.97901523,0.93680686,0.1407008,0.22663885
081391,IT,night,41.951130281553525,12.587149966481183,highway,normal,clear-night,-24.537931213872824,8,20,25.33799934387207,69.4201889038086,0.0,0.0,10.0,0.0,10.0,0.0,8.404284477233887,0.0,107.68233970135039,0.51620966,0.08597937,0.9778685,0.79010874,0.071658045,0.15393232
098035,SE,day,63.19359515865687,15.373329118559058,arterial-rural,snow,clear-day,12.776008749463486,2,12,-1.6584999561309814,74.15365600585938,0.0,0.0,97.0,6.0,89.0,0.0,7.072877883911133,3.0,80.89405096623152,0.48510945,0.110892355,0.991443,0.9621473,0.11496894,0.092687055
006264,PL,day,54.343963662823256,18.647097019361038,city,normal,clear-day,52.803517018439024,6,9,17.913000106811523,67.73241424560547,0.0,0.0,19.0,0.0,19.0,3600.0,12.783802032470703,0.0,87.1324431897587,0.53801936,0.17214793,0.9950995,0.9538755,0.12161493,0.11172827
073186,IT,day,43.78077142741829,11.236964423968628,arterial-urban,normal,clear-day,53.073110480285365,8,10,29.64349937438965,47.613162994384766,0.0,0.0,25.0,9.0,22.0,3600.0,15.696165084838867,1.0,26.51473200116241,0.60833806,0.099598505,0.9971263,0.89444804,0.14483532,0.22117898
003876,PL,day,52.263814061806876,21.02218254586406,city,normal,clear-day,46.249796367176714,4,8,10.895500183105469,44.76157760620117,0.0,0.0,3.0,3.0,0.0,3600.0,13.32486343383789,0.0,125.69138203832682,0.6616136,0.09321242,0.9979844,0.945222,0.08638608,0.18439992
032243,PL,day,54.382053970104984,18.615532751303462,city,normal,partly-cloudy-day,8.736090634920501,6,17,17.4064998626709,59.580291748046875,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,71.79273330736439,0.51666665,0.19191237,0.99185014,0.8234813,0.14960882,0.2377385
071846,IT,night,41.974263638897106,12.54557401753184,highway,normal,clear-night,-18.604376367107335,8,20,26.76850128173828,59.10518264770508,0.0,0.0,14.0,0.0,14.0,0.0,8.647496223449707,0.0,115.95240720211342,0.5570974,0.115709014,0.97437376,0.9118001,0.17405462,0.26345816
043481,PL,day,54.38401491713574,18.59923745598772,city,normal,partly-cloudy-day,55.576133067089096,5,9,10.89799976348877,78.7286605834961,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,120.76833526248598,0.6990935,0.20101987,0.9949536,0.99472755,0.10189074,0.060158648
097659,SE,day,65.52956129209842,21.800743672529354,smaller-rural,snow,partly-cloudy-day,8.140739212678398,3,15,-1.49399995803833,80.0093765258789,0.0,0.0,84.0,0.0,82.0,1459.549072265625,8.279999732971191,3.0,149.0249302843839,0.5309324,0.11786918,0.99318945,0.90572083,0.15035798,0.15408926
025017,SE,day,55.60645715666858,13.029229854331131,city,normal,cloudy,24.421544874327466,5,16,15.310500144958496,64.52861022949219,0.0,0.0,86.0,25.0,38.0,3600.0,10.495713233947754,3.0,35.95704776054029,0.61433524,0.120419115,0.99536186,0.9689947,0.18803595,0.25234014
058465,NO,day,63.09823945088537,9.52382848513744,arterial-rural,snow,rain,8.776609709129772,2,8,2.4175000190734863,85.0909652709961,0.0,0.42000001668930054,97.0,30.0,97.0,0.0,9.904906272888184,73.0,33.67718681646706,0.6614946,0.114204414,0.9952136,0.96818215,0.21555015,0.32170048
081405,SE,day,60.67375872146904,17.107484663829382,smaller-rural,snow,clear-day,10.209444277501191,2,12,-8.915499687194824,72.46493530273438,0.0,0.0,0.0,0.0,0.0,3600.0,9.885261535644531,0.0,76.02143470904765,0.51197916,0.09888437,0.99635255,0.94075364,0.09538303,0.08671186
011740,PL,day,52.22526881529427,20.988504459274175,city,wet,rain,28.72204260826377,4,14,2.758999824523926,96.51012420654297,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,68.52922629838741,0.6969446,0.16133894,0.99646336,0.9801294,0.20169988,0.09244554
022229,IT,day,45.5054609155292,9.242382129183849,city,normal,partly-cloudy-day,24.324672715140025,7,6,24.247499465942383,71.41236114501953,0.0,0.0,10.0,5.0,0.0,3600.0,10.661107063293457,0.0,106.52436882512839,0.44076517,0.08803177,0.99075305,0.84515876,0.09741068,0.17607342
066840,DE,day,53.0580002194465,8.949637457007654,arterial-urban,wet,cloudy,12.649018011235981,12,10,3.6045000553131104,92.18651580810547,0.10000000149011612,0.0,100.0,100.0,19.0,0.0,15.844090461730957,51.0,176.68076577755502,0.843375,0.3243633,0.9976065,0.9945456,0.13660839,0.13244419
061478,DE,day,50.94973892279939,6.96609525219423,arterial-urban,normal,partly-cloudy-day,18.391605327030263,11,10,7.908499717712402,82.48072814941406,0.10000000149011612,0.0,40.0,37.0,16.0,3600.0,13.207633972167969,51.0,138.71588223541877,0.70219874,0.19853312,0.9951383,0.98411,0.19844009,0.11991317
019289,DE,day,50.980273882568774,7.022401846384281,city,normal,clear-day,17.908314517922875,11,11,8.048999786376953,81.07645416259766,0.0,0.0,62.0,62.0,0.0,3427.283203125,10.4399995803833,2.0,67.83605930362071,0.77665293,0.44959205,0.98973376,0.93588054,0.24755426,0.1721819
014141,DE,day,50.9807096497481,7.02302222070146,city,normal,clear-day,17.90784730403989,11,11,8.029500007629395,81.07379150390625,0.0,0.0,62.0,62.0,0.0,3427.283203125,10.4399995803833,2.0,312.5268291380731,0.7358845,0.28918153,0.9948754,0.99799794,0.17820996,0.1618766
003813,DE,day,50.94016724571872,6.9731300328713655,city,normal,partly-cloudy-day,15.616847521148557,11,9,7.195499897003174,85.0199966430664,0.10000000149011612,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,68.212835910682,0.7711273,0.16000335,0.99799097,0.996311,0.14416921,0.08454714
066419,IT,day,43.791693503866654,11.21784744749764,arterial-urban,normal,clear-day,56.31928055802605,8,10,30.693498611450195,43.43220138549805,0.0,0.0,23.0,7.0,21.0,3600.0,12.979984283447266,1.0,70.21113339963685,0.66347176,0.17849953,0.99485636,0.9487626,0.25736934,0.24366528
092271,PL,day,54.442832588026164,18.55972149033731,arterial-urban,normal,partly-cloudy-day,40.25054736330881,5,7,11.694499969482422,76.73137664794922,0.0,0.0,86.0,39.0,9.0,3600.0,12.594856262207031,3.0,82.54061708867751,0.89287007,0.31713974,0.9960664,0.99653244,0.19418941,0.07678955
024528,DE,day,50.93509533536916,6.954287583631371,city,normal,partly-cloudy-day,15.879237411354808,11,9,7.143500328063965,85.01424407958984,0.10000000149011612,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,113.90622690528961,0.5624382,0.11796839,0.9923449,0.96941537,0.18343878,0.12744303
048661,DE,night,52.548866052638395,13.387715448552187,city,normal,partly-cloudy-night,-26.3438592188258,9,20,21.243499755859375,66.66645050048828,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,123.52413227722404,0.700974,0.191563,0.99582136,0.95214546,0.11438123,0.20982727
009011,DE,day,50.9352629926644,6.959996498409246,city,normal,partly-cloudy-day,18.296884580881468,11,10,7.202000141143799,85.02072143554688,0.10000000149011612,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,282.2943686354564,0.81332844,0.15878956,0.997147,0.99756926,0.09202051,0.18176278
004443,SE,day,55.59145491985146,13.017814696585445,city,normal,cloudy,48.24861841173516,5,13,15.597999572753906,65.68976593017578,0.0,0.0,99.0,35.0,5.0,3600.0,18.94708251953125,3.0,46.22053721129462,0.7859753,0.3587266,0.99506193,0.95027536,0.30506152,0.32437688
063207,SE,day,63.301008349311466,18.720007895848738,arterial-urban,snow,rain,14.7497930201759,3,14,1.3235000371932983,84.04036712646484,0.0,0.0,94.0,92.0,78.0,0.0,3.545588731765747,3.0,57.18137997619691,0.6116278,0.09933233,0.99610597,0.97761476,0.12759385,0.14842977
007445,DE,day,50.954239052188036,6.918941455714426,city,normal,partly-cloudy-day,8.028864749128743,11,8,5.719499588012695,90.71385192871094,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,66.36568284857955,0.5684179,0.09268377,0.996068,0.96909565,0.110484414,0.11060983
038091,DE,day,50.98698791051613,6.828780548442185,city,normal,rain,4.268720838767436,11,15,11.614999771118164,79.37254333496094,0.0,0.0,89.0,74.0,85.0,3600.0,20.150354385375977,3.0,35.187015149362,0.61589515,0.21713059,0.995193,0.9602439,0.16284521,0.086582206
094657,DE,night,49.486638028559405,10.209045652987363,highway,normal,partly-cloudy-night,-6.961420289159605,10,17,6.708499908447266,78.0896224975586,0.0,0.0,17.0,8.0,11.0,0.0,9.028754234313965,0.0,121.48631323008081,0.7153263,0.29298887,0.99692565,0.9500007,0.106888816,0.13123901
095456,FR,day,46.1314567533335,4.765540863239461,highway,normal,rain,41.324926478988374,3,11,8.42199993133545,83.69667053222656,0.10000000149011612,0.0,100.0,98.0,96.0,0.0,18.398780822753906,51.0,21.219523792104958,0.54931223,0.13489984,0.9940653,0.9722868,0.13951941,0.095620945
062498,DE,twilight,53.07847374195187,8.817756261173564,arterial-urban,normal,cloudy,-5.122018866808887,12,6,2.1024999618530273,94.4394760131836,0.0,0.0,100.0,100.0,100.0,0.0,6.489992141723633,3.0,123.70719917553818,0.6825789,0.09913695,0.99449545,0.9864783,0.12437794,0.10423452
054820,GB,day,51.53760515214561,-0.3885903733546226,arterial-urban,normal,cloudy,11.096438159827954,2,8,5.202000141143799,81.2593002319336,0.0,0.0,83.0,0.0,11.0,114.98616027832031,22.039527893066406,3.0,246.1079457323984,0.78330064,0.15267698,0.9965844,0.9931196,0.15124817,0.14322971
065557,DE,night,52.55472468363373,13.400125463870525,arterial-urban,normal,partly-cloudy-night,-27.278078456516667,9,20,20.624000549316406,69.39047241210938,0.0,0.0,0.0,0.0,0.0,0.0,8.699792861938477,0.0,117.15561700230761,0.6623184,0.344538,0.9832071,0.989679,0.10610621,0.1398176
026156,DE,twilight,50.95358264513592,6.986929615190109,city,normal,rain,-3.270293545540923,11,16,11.399499893188477,81.52535247802734,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,129.17160285307673,0.8433085,0.34347266,0.98671573,0.97646904,0.25787866,0.2673088
095265,NO,day,65.71018521534317,15.23745168304879,arterial-rural,wet,fog,1.4033087235924597,3,17,2.255499839782715,93.43586730957031,0.10000000149011612,0.0,100.0,99.0,7.0,0.0,14.081478118896484,51.0,90.93801680949963,0.70562106,0.2176058,0.99467635,0.9738307,0.108681105,0.094276205
088199,PL,day,50.9705942466864,19.26557901436526,smaller-rural,wet,cloudy,31.84277609115619,4,14,4.189500331878662,85.59317779541016,0.20000000298023224,0.0,99.0,15.0,99.0,0.0,14.021525382995605,51.0,26.92779222604111,0.69711316,0.15534958,0.99338573,0.98525244,0.22692916,0.21051323
028160,PL,day,54.372257220591685,18.624243824110824,city,normal,clear-day,49.65466830802605,6,8,17.9064998626709,67.7310791015625,0.0,0.0,19.0,0.0,19.0,3600.0,12.783802032470703,0.0,77.63225557020957,0.56966305,0.13022017,0.9932174,0.969626,0.09607546,0.13508694
027510,DE,night,50.89949670930989,6.96575402429186,city,normal,cloudy,-12.136982449399213,11,17,11.432499885559082,79.61614990234375,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,134.7630243604283,0.4647929,0.1095579,0.983715,0.8856201,0.074600205,0.099990435
097108,IT,night,41.814461554887366,12.394077477759858,highway,normal,clear-night,-21.085617549378682,8,20,25.052000045776367,83.71319580078125,0.0,0.0,0.0,0.0,0.0,0.0,1.6099690198898315,0.0,116.14908485452787,0.5606981,0.07468329,0.98638713,0.8508459,0.06834557,0.22262885
015016,SE,day,55.602352054083354,13.00743132662617,city,normal,partly-cloudy-day,53.92077935324986,5,10,15.276000022888184,65.84184265136719,0.0,0.0,55.0,0.0,18.0,3600.0,16.422470092773438,2.0,121.44354996098593,0.61144745,0.16552013,0.9944219,0.9718732,0.14631653,0.20396012
046997,IT,day,45.473399116126906,9.217921496581345,city,normal,clear-day,48.27755105406638,7,8,29.680999755859375,50.240970611572266,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,251.94581364859144,0.45946002,0.083702505,0.9945497,0.9137962,0.121793844,0.25548112
091669,IT,day,41.891150044574424,12.615008823153364,highway,normal,clear-day,58.86628879977142,8,10,31.569499969482422,30.451122283935547,0.0,0.0,0.0,0.0,0.0,3600.0,8.640000343322754,0.0,104.15640729157008,0.78635556,0.2913645,0.9972113,0.97021544,0.26326206,0.13327646
079076,SE,day,63.30539670360051,18.91279916494956,arterial-rural,snow,rain,13.865282750732405,3,14,0.5415000319480896,88.37356567382812,0.0,0.0,98.0,89.0,95.0,0.0,6.287129878997803,3.0,23.399226095552095,0.5630962,0.0920602,0.9957931,0.96099204,0.13985085,0.11735868
099306,PL,day,52.03443455202524,23.045779927940856,arterial-rural,normal,clear-day,48.722874255046,4,9,10.66100025177002,40.6235237121582,0.0,0.0,86.0,3.0,86.0,3600.0,14.934576988220215,3.0,125.8729336240849,0.49686196,0.1991843,0.99381506,0.9284328,0.11225555,0.09195217
073640,IT,day,43.7849572490031,11.23038640347739,arterial-urban,normal,clear-day,52.91440691944882,8,9,29.649999618530273,47.61488723754883,0.0,0.0,25.0,9.0,22.0,3600.0,15.696165084838867,1.0,46.037858826559976,0.75215185,0.14077552,0.9975943,0.9679837,0.18178052,0.16367285
070051,PL,day,52.22732191093619,21.0427143542361,arterial-urban,wet,rain,6.811273680745003,4,16,3.1085000038146973,89.8796615600586,0.699999988079071,0.0,100.0,80.0,100.0,0.0,17.02689552307129,53.0,34.13205642163763,0.7412369,0.19848336,0.99594814,0.9594673,0.2231262,0.20699596
077838,PL,day,52.22666162301166,21.055446170122206,arterial-urban,normal,partly-cloudy-day,42.74212751797178,4,12,15.232500076293945,43.78719711303711,0.0,0.0,57.0,5.0,45.0,3600.0,5.600285530090332,2.0,33.8582250875486,0.708592,0.1427823,0.9947924,0.90967274,0.19602907,0.20719294
015792,SE,day,59.28273763345785,15.234466306221176,city,normal,cloudy,6.007479742144028,5,18,9.337000846862793,42.53969192504883,0.0,0.0,3.0,0.0,3.0,2703.0771484375,8.640000343322754,0.0,99.33530049830962,0.5992891,0.14875214,0.99332994,0.976854,0.1524814,0.113396995
031155,SE,twilight,59.27173585867102,15.22016744138437,city,normal,partly-cloudy-night,-2.5644001766832503,5,19,5.9629998207092285,59.915225982666016,0.0,0.0,7.0,0.0,7.0,0.0,7.993297576904297,0.0,57.928509850115674,0.5676144,0.14578046,0.99143094,0.84613,0.16674271,0.33593458
