,Time_of_Day,Weather_Condition,Road_Environment_Type,Road_Surface_Condition,Traffic_Density,Pedestrian_Presence,Cyclist_Presence,Number_of_Visible_Lanes,Intersection_Type,Lane_Marking_Visibility,Artificial_Lighting_Source,Crosswalk_Presence,Vertical_Road_Profile,Horizontal_Road_Curvature,Infrastructure_Barriers,Building_Density,Vegetation_Level,Traffic_Sign_Presence,Vehicle_Composition,Ego_Vehicle_Lane_Position,Ego_Vehicle_Lane_POSITION,conf,iou,lrp
36540,Dawn/Dusk,Cloudy,Residential,Dry,Low,,No,2,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,,Passenger_Cars_Only,Centered,,0.733680859208107,0.44003309522356304,0.3086376190185547
10515,Night,Clear,Urban,Dry,Low,,No,3,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.580056248108546,0.2991012781858444,0.15321016311645508
40894,Dawn/Dusk,Cloudy,Urban,Dry,Empty,,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6035554447899694,0.44239820588019585,0.27565956115722656
82651,Daylight,Cloudy,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Sparse,,Passenger_Cars_Only,Centered,,0.8722494840621948,0.36586305499076843,0.23172610998153687
20207,Daylight,Clear,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5395676642656326,0.3213898880141122,0.21420830488204956
42488,Dawn/Dusk,Snowy,Highway,Slushy,Low,,No,2,,Occluded_by_Snow/Water,Vehicle_Headlights,No,Uphill,Straight,,Sparse/Rural,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.8734797835350037,0.4250594973564148,0.3501189947128296
25874,Dawn/Dusk,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,Street_Lights,No,Flat,Slight_Left,Curb,High_Rise,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.6562227141112089,0.5729256972670556,0.4285479187965393
68747,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5331041872501373,0.28684370626102795,0.16459649801254272
67508,Daylight,Cloudy,Urban,Dry,High/Congested,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6629408792309139,0.46555943741942896,0.3458142876625061
35851,Daylight,Clear,Urban,Dry,Low,,No,2,Four-Way,Clear,,Yes,Uphill,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6517949402332306,0.49994693515878735,0.32784342765808105
14545,Daylight,Clear,Urban,Dry,Low,,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6124016723849557,0.5646642790390894,0.3080097436904907
10737,Dawn/Dusk,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6280047992865244,0.5409209884025834,0.37156766653060913
66834,Daylight,Cloudy,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,High_Rise,Moderate,,Passenger_Cars_Only,Centered,,0.8092190298167142,0.5053653068402234,0.34557265043258667
85214,Night,Clear,Highway,Dry,Empty,,No,3,,Clear,Street_Lights,No,Flat,Straight,Noise_Wall,,Sparse,Directional,No_Vehicles,Centered,,0.575358917315801,0.2279405196507772,0.1225476861000061
60332,Daylight,Snowy,Urban,Snow_Covered,Low,,No,2,Four-Way,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.6229361951351166,0.5177465379238129,0.3597121238708496
51977,Daylight,Cloudy,Residential,Dry,Low,On_Sidewalk,Yes,2,T-Junction,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,,Public_Transit_Focus,Centered,,0.5699122861811989,0.43308462342247367,0.3197169899940491
96700,Daylight,Cloudy,Highway,Dry,Empty,,No,2,,Clear,,No,Flat,Straight,,,Dense_Forest,Multiple_Types,No_Vehicles,Centered,,0.0,0.0,0.0
52882,Night,Clear,Urban,Dry,Low,,Yes,1,,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5868234137694041,0.2794588729739189,0.16552114486694336
50354,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,T-Junction,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.7112942593438285,0.43276161948839825,0.3211445212364197
51932,Twilight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.49559590220451355,0.39688750540508944,0.2152559757232666
20547,Daylight,Cloudy,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.327243834733963,0.03745324271065848,0.003477931022644043
84070,Daylight,Snowy,Highway,Wet,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,,,Dense_Forest,,Passenger_Cars_Only,Centered,,0.9476780295372009,0.9539397954940796,0.9078795909881592
23293,Daylight,Clear,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6326350457966328,0.2555270100894727,0.1952645182609558
4422,Dawn/Dusk,Cloudy,Urban,Dry,High/Congested,On_Sidewalk,Yes,2,Four-Way,Clear,Vehicle_Headlights,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5776048743206522,0.29684832711250353,0.22299546003341675
47430,Dawn/Dusk,Cloudy,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6299734599888325,0.49686145534118015,0.31860101222991943
78635,Night,Clear,Highway,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Sparse,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.45470353960990906,0.35427315831184386,0.11727166175842285
18840,Dawn/Dusk,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,Vehicle_Headlights,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5545454675501044,0.31186259165406227,0.24872517585754395
58860,Night,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6585772819817066,0.4392718757901873,0.3071151375770569
64562,Night,Clear,Urban,Dry,High/Congested,,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6666085094213485,0.3824057901168571,0.28971147537231445
89867,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Slight_Right,Concrete_Median,,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.623409777879715,0.2832944393157959,0.2332555651664734
37860,Night,Clear,Tunnel,Dry,Empty,,No,2,,Clear,Tunnel_Lights,No,Flat,Straight,Noise_Wall,,,Directional,No_Vehicles,Centered,,0.4529660940170288,0.281270295381546,0.06254059076309204
34994,Daylight,Cloudy,Residential,Dry,Low,,No,2,Four-Way,Clear,,Yes,Uphill,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.564957870170474,0.4494740196636745,0.25911468267440796
35828,Daylight,Clear,Urban,Dry,Low,,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6862950513237401,0.4531195280807359,0.32659411430358887
64774,Dawn/Dusk,Cloudy,Rural,Wet,Low,,No,2,,Clear,Street_Lights,No,Flat,Straight,,Sparse/Rural,Dense_Forest,,Passenger_Cars_Only,Centered,,0.884181022644043,0.4652189314365387,0.4304378628730774
47344,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.664855775587699,0.5254473176806472,0.3429674506187439
99070,Daylight,Snowy,Urban,Snow_Covered,Low,,No,2,Roundabout,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Slight_Right,Curb,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7761215269565582,0.88243468105793,0.76486936211586
9242,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,,Regulatory,Passenger_Cars_Only,Centered,,0.48109519197827294,0.34659653529524803,0.24662518501281738
18218,Daylight,Cloudy,Urban,Dry,Moderate,Crossing_Road,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6626463706294695,0.5296449291295019,0.39926981925964355
64381,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5402382612228394,0.3852766693541498,0.1936476230621338
50728,Daylight,Cloudy,Residential,Dry,Low,,No,2,Roundabout,Clear,,Yes,Flat,Straight,Concrete_Median,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.643857154995203,0.40835083382470266,0.2599664330482483
50665,Dawn/Dusk,Clear,Urban,Dry,Low,,No,2,Four-Way,Faded,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5747993859377775,0.4838018298149109,0.38406187295913696
54620,Daylight,Clear,Urban,Dry,Low,,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.660528975725174,0.21862092372533437,0.16697156429290771
88746,Daylight,Snowy,Rural,Snow_Covered,Empty,,No,1,,Occluded_by_Snow/Water,,No,Flat,Straight,,Sparse/Rural,Dense_Forest,,No_Vehicles,Centered,,0.512179434299469,0.6004802584648132,0.20096051692962646
88749,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5491002529859543,0.44570108416468596,0.25977009534835815
81661,Dawn/Dusk,Clear,Highway,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Uphill,Slight_Right,Metal_Guardrail,,Sparse,,Passenger_Cars_Only,Centered,,0.6810505290826162,0.308111264059941,0.21944904327392578
81937,Night,Clear,Tunnel,Dry,Moderate,,No,2,,Clear,Tunnel_Lights,No,Flat,Slight_Left,Concrete_Median,,,,Passenger_Cars_Only,Centered,,0.7110645430428642,0.7589928678103856,0.5179857313632965
90691,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,Yes,3,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.6573023291734549,0.4873637325233883,0.36750084161758423
11773,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5230659679933027,0.29820292168541956,0.12478536367416382
99936,Daylight,Clear,Rural,Dry,Empty,,No,2,,Clear,,No,Flat,Straight,,,Dense_Forest,,No_Vehicles,Centered,,0.0,0.0,0.0
36909,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.6440505181870809,0.4444349390421912,0.31802821159362793
38317,Daylight,Clear,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Slight_Left,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6307379925251007,0.56492132799966,0.43566256761550903
17327,Night,Clear,Urban,Dry,Low,,No,3,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.6322612166404724,0.1785207620033851,0.1262722611427307
29964,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.7274466320872307,0.41269010666644934,0.3157607913017273
17978,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5650974593379281,0.34606100934056133,0.2119482159614563
61920,Night,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5008398809216239,0.344737249892205,0.2075633406639099
8458,Twilight,Cloudy,Urban,Wet,Low,,No,3,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6278316875298818,0.28576184685031575,0.22099930047988892
11347,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6358036334099977,0.37287080120772886,0.22830581665039062
42776,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,1,,Faded,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.7418667444816003,0.6446730256080627,0.4630882740020752
34323,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Noise_Wall,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7068372437587152,0.5148883993353914,0.32555943727493286
7184,Dawn/Dusk,Cloudy,Urban,Wet,Low,On_Sidewalk,Yes,2,Four-Way,Clear,Vehicle_Headlights,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6027777120471001,0.448688268661499,0.2864583134651184
5516,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.606612131876104,0.3100303001701832,0.21259254217147827
44818,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6032134322893052,0.45716482310584095,0.33011382818222046
9827,Dawn/Dusk,Cloudy,Urban,Dry,Low,Crossing_Road,Yes,3,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5315197971132066,0.3436680879857805,0.22943753004074097
87537,Daylight,Cloudy,Rural,Dry,Low,,No,2,,Clear,,No,Flat,Slight_Right,Curb,Sparse/Rural,Dense_Forest,Warning,Passenger_Cars_Only,Centered,,0.8127439916133881,0.6331949710845948,0.4663899540901184
50644,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Noise_Wall,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.785118818283081,0.7000158280134201,0.4000316858291626
13082,Daylight,Clear,Urban,Dry,Empty,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,No_Vehicles,Centered,,0.671476337644789,0.4176528493563334,0.3019723892211914
79368,Night,Clear,Tunnel,Dry,Low,,No,2,,Clear,Tunnel_Lights,No,Flat,Straight,Concrete_Median,,,,Passenger_Cars_Only,Centered,,0.5747225433588028,0.3024926980336507,0.2716520428657532
78153,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Slight_Right,Concrete_Median,Sparse/Rural,Sparse,Directional,Mixed_Heavy_Traffic,Centered,,0.5619422048330307,0.39618656701511806,0.2306925654411316
5873,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6408879028426276,0.32624494062887655,0.2461957335472107
65167,Dawn/Dusk,Rainy,Urban,Wet,Moderate,On_Sidewalk,No,2,Four-Way,Clear,Vehicle_Headlights,Yes,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6162361473806443,0.5483728847466409,0.3625701665878296
72203,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.7380640506744385,0.3472471237182617,0.2659228444099426
13247,Dawn/Dusk,Cloudy,Residential,Wet,Moderate,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Mixed_Heavy_Traffic,Centered,,0.728388549759984,0.47328993465219227,0.37515127658843994
12311,Daylight,Cloudy,Urban,Dry,Low,,Yes,2,,Faded,,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Regulatory,Public_Transit_Focus,Centered,,0.6875348301494822,0.545042787634191,0.4124179482460022
20626,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,Yes,Flat,Slight_Right,Concrete_Median,Low_Density_Urban,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.6384759343722287,0.4277512257749384,0.2884032726287842
23960,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7469357252120972,0.6830944468577703,0.3525747060775757
11965,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.710216054549584,0.46588329243105514,0.3485112190246582
78065,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.6146876215934753,0.5225262286908486,0.28744596242904663
85855,Daylight,Clear,Urban,Dry,Low,,No,2,,Clear,,No,Uphill,Straight,Concrete_Median,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.654828746681628,0.4864372935506605,0.35582029819488525
10527,Daylight,Clear,Residential,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Faded,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5543663327036232,0.33158642426133156,0.2202492356300354
60772,Daylight,Clear,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Noise_Wall,Industrial,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6533541828393936,0.667297825217247,0.584595650434494
37069,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,Yes,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.630356736721531,0.5558567286321991,0.30691277980804443
24937,Daylight,Clear,Urban,Dry,Moderate,,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,,Centered,0.6245856620371342,0.29941653694425313,0.20568782091140747
86170,Daylight,Cloudy,Urban,Wet,Moderate,,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6415409205051569,0.48150044859483326,0.35603296756744385
31599,Daylight,Clear,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7539078116416931,0.5879499401365008,0.461614191532135
48400,Night,Clear,Urban,Dry,Moderate,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5704904629124535,0.4253072738647461,0.3121529817581177
43272,Night,Rainy,Urban,Wet,Low,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,,Passenger_Cars_Only,Centered,,0.58597884674867,0.4155760916971391,0.2903139591217041
53570,Daylight,Cloudy,Residential,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Sparse,,Mixed_Heavy_Traffic,Centered,,0.5911214423179626,0.5012817575085547,0.3179693818092346
52155,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,High_Rise,Sparse,Warning,Public_Transit_Focus,Centered,,0.6790837254375219,0.5848643581072489,0.45544296503067017
44901,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,3,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5792230046712435,0.3493783480264771,0.22835326194763184
45922,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,Street_Lights,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5957946394171033,0.29409078538417815,0.1683301329612732
93029,Daylight,Cloudy,Highway,Wet,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Metal_Guardrail,Industrial,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5588181572301048,0.31208712404424493,0.16803425550460815
96709,Daylight,Cloudy,Highway,Slushy,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Slight_Right,Metal_Guardrail,,Dense_Forest,Warning,Mixed_Heavy_Traffic,Centered,,0.9003095626831055,0.35132939368486404,0.17262303829193115
36785,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Concrete_Median,High_Rise,Sparse,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5983943928932322,0.37589336236317955,0.28512006998062134
38208,Twilight,Rainy,Urban,Wet,High/Congested,,No,3,,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,Concrete_Median,High_Rise,Sparse,Warning,Passenger_Cars_Only,Centered,,0.647465664606828,0.363222264725229,0.26609867811203003
50540,Twilight,Snowy,Urban,Snow_Covered,Low,On_Sidewalk,No,2,,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6824488043785095,0.638990976413091,0.463980495929718
12414,Daylight,Clear,Urban,Dry,Empty,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,,No_Vehicles,Centered,,0.5578827063242594,0.2453274016196911,0.1407298445701599
91580,Dawn/Dusk,Cloudy,Rural,Dry,Empty,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,,No_Vehicles,Centered,,0.7241780161857605,0.7700629830360413,0.5401259660720825
74983,Daylight,Clear,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6290286667644978,0.6590991826618419,0.49466896057128906
50949,Daylight,Cloudy,Urban,Dry,High/Congested,,Yes,3,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,,Mixed_Heavy_Traffic,Centered,,0.6435153954907468,0.5065806633016715,0.30199092626571655
63067,Daylight,Clear,Urban,Dry,Moderate,,Yes,2,,Clear,,No,Flat,Straight,Concrete_Median,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.648094261947431,0.42784648655720475,0.31203389167785645
68239,Night,Snowy,Rural,Snow_Covered,Empty,,No,1,,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,,Sparse/Rural,,Directional,No_Vehicles,Centered,,0.0,0.0,0.0
96838,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.61640949818221,0.4629751294851303,0.3260614275932312
20399,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6260006969625299,0.43366575398697305,0.2725756764411926
38311,Dawn/Dusk,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,Street_Lights,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6667385046128873,0.5564077017885266,0.3871108889579773
12510,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6452253681162129,0.4367724244083677,0.31316065788269043
11540,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,,Passenger_Cars_Only,Centered,,0.5035735391653501,0.3488248702552583,0.19717317819595337
41107,Daylight,Rainy,Urban,Wet,Moderate,On_Sidewalk,No,3,Four-Way,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Straight,Curb,High_Rise,,Multiple_Types,Public_Transit_Focus,Centered,,0.5799053212006887,0.4795523345470428,0.30589622259140015
92518,Dawn/Dusk,Cloudy,Highway,Wet,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Moderate,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.7859685719013214,0.5442403753598531,0.42181408405303955
65253,Daylight,Cloudy,Urban,Dry,Low,Crossing_Road,No,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.598425166947501,0.2758975259719356,0.1969563364982605
35952,Daylight,Clear,Urban,Dry,Moderate,,No,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6344863158815047,0.4918733626096086,0.3740730881690979
93818,Night,Clear,Tunnel,Dry,Low,,No,3,,Clear,Tunnel_Lights,No,Flat,Slight_Right,Curb,,,,Mixed_Heavy_Traffic,Centered,,0.5232300758361816,0.5208345452944437,0.3750024437904358
80436,Night,Cloudy,Urban,Dry,Low,,Yes,2,,Faded,Street_Lights,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,,Passenger_Cars_Only,Centered,,0.6681594252586365,0.30299604684114456,0.23099207878112793
